orphanet id	name	prevalence count
477787	Cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder	2
477814	Progressive microcephaly-seizures-cortical blindness-developmental delay syndrome	2
480536	MSH3-related attenuated familial adenomatous polyposis	2
480528	Lethal hydranencephaly-diaphragmatic hernia syndrome	2
477684	Combined oxidative phosphorylation defect type 26	2
477673	Postnatal microcephaly-infantile hypotonia-spastic diplegia-dysarthria-intellectual disability syndrome	2
477749	Pontine autosomal dominant microangiopathy with leukoencephalopathy	2
477774	Combined oxidative phosphorylation defect type 27	2
476119	Autosomal dominant preaxial polydactyly-upperback hypertrichosis syndrome	2
476113	Combined immunodeficiency due to TFRC deficiency	2
476126	Micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome	2
476406	Congenital generalized hypercontractile muscle stiffness syndrome	2
476394	PMP2-related Charcot-Marie-Tooth disease type 1	2
493342	Vibratory urticaria	2
488642	TELO2-related intellectual disability-neurodevelopmental disorder	2
488647	DDX41-related hematologic malignancy predisposition syndrome	2
488650	Distal myopathy, Tateyama type	2
488618	Transketolase deficiency	2
488627	Severe growth deficiency-strabismus-extensive dermal melanocytosis-intellectual disability syndrome	2
488632	TBCK-related intellectual disability syndrome	2
488635	Early-onset epilepsy-intellectual disability-brain anomalies syndrome	2
228012	Progressive sensorineural hearing loss-hypertrophic cardiomyopathy syndrome	2
69723	Tyrosinemia type 3	2
69126	Pyogenic arthritis-pyoderma gangrenosum-acne syndrome	2
64742	Pleuropulmonary blastoma	2
60039	Pudendal neuralgia	2
60040	Megalencephaly-capillary malformation-polymicrogyria syndrome	2
63455	Paraneoplastic pemphigus	2
63273	Distal myopathy with posterior leg and anterior hand involvement	2
63442	Angel-shaped phalango-epiphyseal dysplasia	2
63259	Iniencephaly	2
64720	Leiomyosarcoma	2
69125	Anonychia with flexural pigmentation	2
64280	Childhood absence epilepsy	2
64542	Acrofacial dysostosis, Kennedy-Teebi type	2
562569	TMEM94-associated congenital heart defect-facial dysmorphism-developmental delay syndrome	2
65250	Perineural cyst	2
562559	Anterior maxillary protrusion-strabismus-intellectual disability syndrome	2
562528	Congenital limbs-face contractures-hypotonia-developmental delay syndrome	2
60033	Idiopathic bronchiectasis	2
59303	Neonatal ichthyosis-sclerosing cholangitis syndrome	2
59305	Gestational trophoblastic neoplasm	2
59306	McLeod neuroacanthocytosis syndrome	2
60015	Enlarged parietal foramina	2
564178	Primary hypomagnesemia-refractory seizures-intellectual disability syndrome	2
60030	Loeys-Dietz syndrome	2
59315	Rhombencephalosynapsis	2
57196	Medial condensing osteitis of the clavicle	2
57145	SUNCT syndrome	2
56970	Human prion disease	2
57782	Mazabraud syndrome	2
55595	TNP03-related limb-girdle muscular dystrophy D2	2
55596	HNRNPDL-related limb-girdle muscular dystrophy D3	2
56304	Atelosteogenesis type II	2
56305	Atelosteogenesis type III	2
55654	Hypotrichosis simplex	2
64752	Hereditary sensory and autonomic neuropathy type 5	2
562509	Heme oxygenase-1 deficiency	2
64744	IgG4-related thyroid disease	2
66631	CEDNIK syndrome	2
69088	Anhidrotic ectodermal dysplasia-immunodeficiency-osteopetrosis-lymphedema syndrome	2
69083	Ectodermal dysplasia with natal teeth, Turnpenny type	2
69082	Odonto-tricho-ungual-digito-palmar syndrome	2
69085	Limb-mammary syndrome	2
69084	Pure hair and nail ectodermal dysplasia	2
69063	Congenital membranous nephropathy due to fetomaternal anti-neutral endopeptidase alloimmunization	2
67046	3-methylglutaconic aciduria type 1	2
67044	Thrombocytopenia with congenital dyserythropoietic anemia	2
67045	X-linked intellectual disability with isolated growth hormone deficiency	2
67039	Segmental odontomaxillary dysplasia	2
67038	B-cell chronic lymphocytic leukemia	2
67036	Autosomal dominant optic atrophy and cataract	2
66637	Diaphanospondylodysostosis	2
66633	Sensorineural hearing loss-early graying-essential tremor syndrome	2
66630	Congenital pseudoarthrosis of the clavicle	2
65759	Carpenter syndrome	2
66629	Goldberg-Shprintzen megacolon syndrome	2
66628	Obesity due to congenital leptin deficiency	2
66625	Cerebrooculonasal syndrome	2
66529	Tako-Tsubo cardiomyopathy	2
66518	Short fifth metacarpals-insulin resistance syndrome	2
65798	Goodman syndrome	2
65283	Timothy syndrome	2
65282	Carvajal syndrome	2
65285	Lhermitte-Duclos disease	2
65287	Beta-ureidopropionase deficiency	2
65288	Permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome	2
65720	Arthrogryposis-severe scoliosis syndrome	2
65748	Multiple self-healing squamous epithelioma	2
65743	Autosomal dominant multiple pterygium syndrome	2
480483	Progressive familial intrahepatic cholestasis type 4	2
480491	MYO5B-related progressive familial intrahepatic cholestasis	2
480476	Progressive familial intrahepatic cholestasis type 5	2
494439	Retinitis pigmentosa-hearing loss-premature aging-short stature-facial dysmorphism syndrome	2
500180	Childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder	2
494526	Infantile-onset generalized dyskinesia with orofacial involvement	2
494541	Childhood-onset benign chorea with striatal involvement	2
494344	RERE-related neurodevelopmental syndrome	2
494444	DIAPH1-related sensorineural hearing loss-thrombocytopenia syndrome	2
494428	Idiopathic pleuroparenchymal fibroelastosis	2
494433	MIRAGE syndrome	2
500548	Osteosclerotic metaphyseal dysplasia	2
496790	Ocular anomalies-axonal neuropathy-developmental delay syndrome	2
496756	Early-onset progressive encephalopathy-spastic ataxia-distal spinal muscular atrophy syndrome	2
496751	EVEN-plus syndrome	2
496693	Omphalocele-diaphragmatic hernia-cardiovascular anomalies-radial ray defect syndrome	2
496689	Kyphoscoliosis-lateral tongue atrophy-hereditary spastic paraplegia syndrome	2
496686	Kyphosis-lateral tongue atrophy-myofibrillar myopathy syndrome	2
500188	X-linked external auditory canal atresia-dilated internal auditory canal-facial dysmorphism syndrome	2
500150	Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome	2
500159	Microcephaly-corpus callosum and cerebellar vermis hypoplasia-facial dysmorphism-intellectual disability syndrom	2
500163	Witteveen-Kolk syndrome	2
302	Epidermodysplasia verruciformis	2
128	Diphyllobothriasis	2
76	Strongyloidiasis	2
500135	Multinucleated neurons-anhydramnios-renal dysplasia-cerebellar hypoplasia-hydranencephaly syndrome	2
500144	Early-onset progressive encephalopathy-hearing loss-pons hypoplasia-brain atrophy syndrome	2
500055	16p13.2 microdeletion syndrome	2
500095	Tall stature-intellectual disability-renal anomalies syndrome	2
500062	Infantile-onset periodic fever-panniculitis-dermatosis syndrome	2
123	Björnstad syndrome	2
898	Wagner disease	2
518	Acute megakaryoblastic leukemia	2
318	Acute erythroid leukemia	2
514	Acute monoblastic/monocytic leukemia	2
496641	Early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome	2
495930	Familial monosomy 7 syndrome	2
495875	Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome	2
508093	MEPAN syndrome	2
266	Autosomal dominant limb-girdle muscular dystrophy type 1A	2
641	Multifocal motor neuropathy	2
119	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4	2
603	Distal myopathy, Welander type	2
505227	Combined immunodeficiency due to GINS1 deficiency	2
505237	Early-onset seizures-distal limb anomalies-facial dysmorphism-global developmental delay syndrome	2
505216	3-methylglutaconic aciduria type 9	2
272	Congenital muscular dystrophy, Fukuyama type	2
505208	3-methylglutaconic aciduria type 8	2
268	Dysferlin-related limb-girdle muscular dystrophy R2	2
505248	Mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders	2
609	Tibial muscular dystrophy	2
602	GNE myopathy	2
505242	Psychomotor regression-oculomotor apraxia-movement disorder-nephropathy syndrome	2
508533	Skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome	2
495879	Congenital agenesis of the scrotum	2
508542	Congenital progressive bone marrow failure-B-cell immunodeficiency-skeletal dysplasia syndrome	2
508512	Intrauterine growth restriction-congenital multiple café-au-lait macules-increased sister chromatid exchange syndrome	2
508529	Intermediate epidermolysis bullosa simplex with cardiomyopathy	2
508523	Hyperphenylalaninemia due to DNAJC12 deficiency	2
508488	8q24.3 microdeletion syndrome	2
508476	Cleft lip and palate-craniofacial dysmorphism-congenital heart defect-hearing loss syndrome	2
508501	Oral-facial-digital syndrome with short stature and brachymesophalangy	2
508498	Intellectual disability-cardiac anomalies-short stature-joint laxity syndrome	2
506307	Stromme syndrome	2
506358	Gabriele-de Vries syndrome	2
506353	Autosomal recessive complex spastic paraplegia due to Kennedy pathway dysfunction	2
495274	Charcot-Marie-Tooth disease type 2T	2
495844	C11ORF73-related autosomal recessive hypomyelinating leukodystrophy	2
495818	9q33.3q34.11 microdeletion syndrome	2
517	Acute myelomonocytic leukemia	2
500533	Polyhydramnios-megalencephaly-symptomatic epilepsy syndrome	2
481662	Familial Chilblain lupus	2
2908	Kindler epidermolysis bullosa	2
486815	Congenital muscular dystrophy-respiratory failure-skin abnormalities-joint hyperlaxity syndrome	2
486811	Prenatal-onset spinal muscular atrophy with congenital bone fractures	2
482	Kimura disease	2
889	Cutaneous small vessel vasculitis	2
838	Susac syndrome	2
81	Antisynthetase syndrome	2
188	Systemic capillary leak syndrome	2
500545	Severe neurodevelopmental disorder with feeding difficulties-stereotypic hand movement-bilateral cataract	2
39	Acromelanosis	2
840	Syringocystadenoma papilliferum	2
525	Lichen planopilaris	2
498488	Overgrowth syndrome with 2q37 translocation	2
498485	Overgrowth-metaphyseal undermodeling-spondylar dysplasia syndrome	2
498474	Hyaline fibromatosis syndrome	2
485418	EMILIN-1-related connective tissue disease	2
485421	MFF-related encephalopathy due to mitochondrial and peroxisomal fission defect	2
485405	16p12.1p12.3 triplication syndrome	2
485350	CLCN4-related X-linked intellectual disability syndrome	2
482606	X-linked keloid scarring-reduced joint mobility-increased optic cup-to-disc ratio syndrome	2
482601	Adenylosuccinate synthetase-like 1-related distal myopathy	2
480864	Recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome	2
31837	Pulmonary venoocclusive disease	2
480907	X-linked intellectual disability-global development delay-facial dysmorphism-sacral caudal remnant syndrome	2
480898	Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome	2
480880	X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability	2
480556	Isolated neonatal sclerosing cholangitis	2
480851	Hereditary thrombocytopenia with early-onset myelofibrosis	2
480682	POGLUT1-related limb-girdle muscular dystrophy R21	2
481665	USP18 deficiency	2
482077	HTRA1-related autosomal dominant cerebral small vessel disease	2
481152	PYCR2-related microcephaly-progressive leukoencephalopathy	2
2221	Acquired hypertrichosis lanuginosa	2
498693	MYBPC1-related autosomal recessive non-lethal arthrogryposis multiplex congenita syndrome	2
247	Arrhythmogenic right ventricular cardiomyopathy	2
523	Hereditary leiomyomatosis and renal cell cancer	2
400	Cystic echinococcosis	2
450	Heterotaxia	2
502423	Mitochondrial myopathy-cerebellar ataxia-pigmentary retinopathy syndrome	2
502430	Metopic ridging-ptosis-facial dysmorphism syndrome	2
502434	STAG1-related intellectual disability-facial dysmorphism-gastroesophageal reflux syndrome	2
502437	4q25 proximal deletion syndrome	2
502444	Alkaline ceramidase 3 deficiency	2
91	Aromatase deficiency	2
785	Estrogen resistance syndrome	2
679	Malignant atrophic papulosis	2
901	Wells syndrome	2
497906	Childhood-onset basal ganglia degeneration syndrome	2
659	Mutilating palmoplantar keratoderma with periorificial keratotic plaques	2
497623	C12ORF65-related combined oxidative phosphorylation defect	2
497757	MME-related autosomal dominant Charcot Marie Tooth disease type 2	2
498602	Sugarman brachydactyly	2
497764	Spinocerebellar ataxia type 43	2
530	Lipoid proteinosis	2
237	Duplication of urethra	2
721	Gray platelet syndrome	2
853	Fetal and neonatal alloimmune thrombocytopenia	2
498251	Menstrual cycle-dependent periodic fever	2
73	Gorham-Stout disease	2
467	Non-acquired combined pituitary hormone deficiency	2
142	Anaplastic thyroid carcinoma	2
759	Central precocious puberty	2
1461	Criss-cross heart	2
615	Familial atrial myxoma	2
1330	Partial atrioventricular septal defect	2
498497	Short rib-polydactyly syndrome type 5	2
565858	Craniosynostosis-microretrognathia-severe intellectual disability syndrome	2
565788	Infantile inflammatory bowel disease with neurological involvement	2
565899	POMGNT2-related limb-girdle muscular dystrophy R24	2
50815	Branchiogenic deafness syndrome	2
52054	Craniosynostosis-intracranial calcifications syndrome	2
50817	Duane anomaly-myopathy-scoliosis syndrome	2
51083	Familial short QT syndrome	2
50944	Schöpf-Schulz-Passarge syndrome	2
50945	Blomstrand lethal chondrodysplasia	2
49827	Thiamine-responsive megaloblastic anemia syndrome	2
50814	Craniolenticulosutural dysplasia	2
45358	Congenital fibrosis of extraocular muscles	2
50812	Zellweger-like syndrome without peroxisomal anomalies	2
50811	Lipodystrophy-intellectual disability-deafness syndrome	2
50810	Microlissencephaly-micromelia syndrome	2
50809	Talo-patello-scaphoid osteolysis	2
48652	Monosomy 22q13.3	2
48686	Primary effusion lymphoma	2
52022	Potocki-Shaffer syndrome	2
52047	Braddock syndrome	2
51577	Cobblestone lissencephaly	2
51608	Generalized arterial calcification of infancy	2
51188	Ethylmalonic encephalopathy	2
541423	Growth delay-intellectual disability-hepatopathy syndrome	2
51890	Anterior cutaneous nerve entrapment syndrome	2
542306	GNB5-related intellectual disability-cardiac arrhythmia syndrome	2
542301	Combined immunodeficiency due to CARMIL2 deficiency	2
542310	Leukoencephalopathy with calcifications and cysts	2
42642	PFAPA syndrome	2
42665	Tietz syndrome	2
542585	Auditory neuropathy-optic atrophy syndrome	2
542643	Livedoid vasculopathy	2
42775	PHACE syndrome	2
43115	Hereditary myopathy with lactic acidosis due to ISCU deficiency	2
543470	Optic atrophy-ataxia-peripheral neuropathy-global developmental delay syndrome	2
538963	Combined immunodeficiency due to ITK deficiency	2
48431	Congenital cataracts-facial dysmorphism-neuropathy syndrome	2
538958	Combined immunodeficiency due to CD70 deficiency	2
538756	Familial multiple discoid fibromas	2
32960	Tumor necrosis factor receptor 1 associated periodic syndrome	2
52530	Pseudo-von Willebrand disease	2
52503	X-linked creatine transporter deficiency	2
538101	Congenital axonal neuropathy with encephalopathy	2
52430	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	2
52427	Retinitis punctata albescens	2
52056	Ulnar/fibula ray defect-brachydactyly syndrome	2
52055	Corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome	2
52368	Mohr-Tranebjaerg syndrome	2
53271	Muenke syndrome	2
53296	Familial cutaneous collagenoma	2
52994	Orbital leiomyoma	2
53035	Caroli disease	2
538863	Classic pyoderma gangrenosum	2
538574	Palmoplantar keratoderma-hereditary motor and sensory neuropathy syndrome	2
48918	Focal myositis	2
53583	Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity	2
53540	Goldmann-Favre syndrome	2
53351	X-linked dystonia-parkinsonism	2
538934	X-linked lymphoproliferative disease due to XIAP deficiency	2
54251	Corticosteroid-sensitive aseptic abscess syndrome	2
538931	X-linked lymphoproliferative disease due to SH2D1A deficiency	2
54028	Plummer-Vinson syndrome	2
53719	Wyburn-Mason syndrome	2
53721	Spinal arteriovenous metameric syndrome	2
53696	Arthrogryposis-anterior horn cell disease syndrome	2
538872	Vegetative pyoderma gangrenosum	2
538869	Bullous pyoderma gangrenosum	2
538866	Pustular pyoderma gangrenosum	2
48818	Aceruloplasminemia	2
542657	Isolated hyperchlorhidrosis	2
544254	SYNGAP1-related developmental and epileptic encephalopathy	2
