orphanet id	name_x	Symbol	name_y	prevalence count
100999	Autosomal dominant spastic paraplegia type 19	SPG19	Autosomal dominant spastic paraplegia type 19	2
101000	Autosomal recessive spastic paraplegia type 20	SPART	Autosomal recessive spastic paraplegia type 20	2
100997	X-linked spastic paraplegia type 16	SPG16	X-linked spastic paraplegia type 16	2
100998	Autosomal dominant spastic paraplegia type 17	BSCL2	Autosomal dominant spastic paraplegia type 17	2
100995	Autosomal recessive spastic paraplegia type 14	SPG14	Autosomal recessive spastic paraplegia type 14	2
100996	Autosomal recessive spastic paraplegia type 15	ZFYVE26	Autosomal recessive spastic paraplegia type 15	2
100993	Autosomal dominant spastic paraplegia type 12	RTN2	Autosomal dominant spastic paraplegia type 12	2
100994	Autosomal dominant spastic paraplegia type 13	HSPD1	Autosomal dominant spastic paraplegia type 13	2
101007	Autosomal recessive spastic paraplegia type 27	SPG27	Autosomal recessive spastic paraplegia type 27	2
101008	Autosomal recessive spastic paraplegia type 28	DDHD1	Autosomal recessive spastic paraplegia type 28	2
101009	Autosomal dominant spastic paraplegia type 29	SPG29	Autosomal dominant spastic paraplegia type 29	2
101068	Congenital stromal corneal dystrophy	DCN	Congenital stromal corneal dystrophy	2
101101	Charcot-Marie-Tooth disease type 2B2	PNKP	Charcot-Marie-Tooth disease type 2B2	2
572013	Posterior-predominant lissencephaly-broad flat pons and medulla-midline crossing defects syndrome	MACF1	Posterior-predominant lissencephaly-broad flat pons and medulla-midline crossing defects syndrome	2
98758	Spinocerebellar ataxia type 6	CACNA1A	Spinocerebellar ataxia type 6	2
574918	Predisposition to severe viral infection due to IRF7 deficiency	IRF7	Predisposition to severe viral infection due to IRF7 deficiency	2
572428	Infantile-onset pulmonary alveolar proteinosis-hypogammaglobulinemia	OAS1	Infantile-onset pulmonary alveolar proteinosis-hypogammaglobulinemia	2
98434	Hereditary combined deficiency of vitamin K-dependent clotting factors	VKORC1	Hereditary combined deficiency of vitamin K-dependent clotting factors	2
572773	Microcephaly-short stature-limb abnormalities syndrome	DONSON	Microcephaly-short stature-limb abnormalities syndrome	2
572798	WARS2-related combined oxidative phosphorylation defect	WARS2	WARS2-related combined oxidative phosphorylation defect	2
572768	Microcephaly-micromelia syndrome	DONSON	Microcephaly-micromelia syndrome	2
570371	Bartter syndrome type 5	MAGED2	Bartter syndrome type 5	2
101102	Charcot-Marie-Tooth disease type 2H	GDAP1	Charcot-Marie-Tooth disease type 2H	2
103909	Trehalase deficiency	TREH	Trehalase deficiency	2
101150	Autosomal recessive dopa-responsive dystonia	TSPOAP1	Autosomal recessive dopa-responsive dystonia	2
101111	Spinocerebellar ataxia type 25	SCA25	Spinocerebellar ataxia type 25	2
101112	Spinocerebellar ataxia type 26	EEF2	Spinocerebellar ataxia type 26	2
101110	Spinocerebellar ataxia type 20	SCA20	Spinocerebellar ataxia type 20	2
101108	Spinocerebellar ataxia type 23	PDYN	Spinocerebellar ataxia type 23	2
101078	X-linked Charcot-Marie-Tooth disease type 4	AIFM1	X-linked Charcot-Marie-Tooth disease type 4	2
101005	Autosomal recessive spastic paraplegia type 25	SPG25	Autosomal recessive spastic paraplegia type 25	2
101003	Autosomal recessive spastic paraplegia type 23	SPG23	Autosomal recessive spastic paraplegia type 23	2
98769	Spinocerebellar ataxia type 15/16	ITPR1	Spinocerebellar ataxia type 15/16	2
101004	Autosomal recessive spastic paraplegia type 24	SPG24	Autosomal recessive spastic paraplegia type 24	2
99938	Autosomal dominant Charcot-Marie-Tooth disease type 2D	GARS1	Autosomal dominant Charcot-Marie-Tooth disease type 2D	2
99901	Acyl-CoA dehydrogenase 9 deficiency	ACAD9	Acyl-CoA dehydrogenase 9 deficiency	2
99898	Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR1 deficiency	IFNGR1	Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR1 deficiency	2
99879	Familial isolated hyperparathyroidism	MEN1	Familial isolated hyperparathyroidism	2
99880	Hyperparathyroidism-jaw tumor syndrome	CDC73	Hyperparathyroidism-jaw tumor syndrome	2
99886	Transient neonatal diabetes mellitus	ZFP57	Transient neonatal diabetes mellitus	2
99849	Glycogen storage disease due to muscle beta-enolase deficiency	ENO3	Glycogen storage disease due to muscle beta-enolase deficiency	2
99843	Leukocyte adhesion deficiency type II	SLC35C1	Leukocyte adhesion deficiency type II	2
99844	Leukocyte adhesion deficiency type III	FERMT3	Leukocyte adhesion deficiency type III	2
99853	Ovarioleukodystrophy	AARS2	Ovarioleukodystrophy	2
99852	Ravine syndrome	SLC7A2-IT1	Ravine syndrome	2
99832	Resistance to thyrotropin-releasing hormone syndrome	TRHR	Resistance to thyrotropin-releasing hormone syndrome	2
99812	LIG4 syndrome	LIG4	LIG4 syndrome	2
99803	Haddad syndrome	ASCL1	Haddad syndrome	2
99806	Oculootodental syndrome	FADD	Oculootodental syndrome	2
99807	PEHO-like syndrome	CCDC88A	PEHO-like syndrome	2
99791	Dentin dysplasia type II	DSPP	Dentin dysplasia type II	2
99945	Autosomal dominant Charcot-Marie-Tooth disease type 2L	HSPB8	Autosomal dominant Charcot-Marie-Tooth disease type 2L	2
99946	Autosomal dominant Charcot-Marie-Tooth disease type 2A1	KIF1B	Autosomal dominant Charcot-Marie-Tooth disease type 2A1	2
99944	Autosomal dominant Charcot-Marie-Tooth disease type 2K	GDAP1	Autosomal dominant Charcot-Marie-Tooth disease type 2K	2
100008	ACys amyloidosis	CST3	ACys amyloidosis	2
101001	Autosomal recessive spastic paraplegia type 21	SPG21	Autosomal recessive spastic paraplegia type 21	2
100976	Bathing suit ichthyosis	TGM1	Bathing suit ichthyosis	2
100070	Progressive non-fluent aphasia	C9ORF72	Progressive non-fluent aphasia	2
100044	Autosomal dominant intermediate Charcot-Marie-Tooth disease type B	DNM2	Autosomal dominant intermediate Charcot-Marie-Tooth disease type B	2
100045	Autosomal dominant intermediate Charcot-Marie-Tooth disease type C	YARS1	Autosomal dominant intermediate Charcot-Marie-Tooth disease type C	2
100046	Autosomal dominant intermediate Charcot-Marie-Tooth disease type D	MPZ	Autosomal dominant intermediate Charcot-Marie-Tooth disease type D	2
100050	Hereditary angioedema type 1	SERPING1	Hereditary angioedema type 1	2
100006	ABeta amyloidosis, Dutch type	APP	ABeta amyloidosis, Dutch type	2
99940	Autosomal dominant Charcot-Marie-Tooth disease type 2F	HSPB1	Autosomal dominant Charcot-Marie-Tooth disease type 2F	2
99971	Well-differentiated liposarcoma	MDM2	Well-differentiated liposarcoma	2
99970	Dedifferentiated liposarcoma	MDM2	Dedifferentiated liposarcoma	2
99967	Myxoid/round cell liposarcoma	DDIT3	Myxoid/round cell liposarcoma	2
99966	Atypical teratoid rhabdoid tumor	SMARCB1	Atypical teratoid rhabdoid tumor	2
99955	Charcot-Marie-Tooth disease type 4B1	MTMR2	Charcot-Marie-Tooth disease type 4B1	2
99954	Charcot-Marie-Tooth disease type 4H	FGD4	Charcot-Marie-Tooth disease type 4H	2
99953	Charcot-Marie-Tooth disease type 4G	HK1	Charcot-Marie-Tooth disease type 4G	2
580933	Lethal brain and heart developmental defects	SIRT6	Lethal brain and heart developmental defects	2
98767	Spinocerebellar ataxia type 11	TTBK2	Spinocerebellar ataxia type 11	2
94083	Partington syndrome	ARX	Partington syndrome	2
98870	Congenital dyserythropoietic anemia type III	KIF23	Congenital dyserythropoietic anemia type III	2
99141	Lymphedema-posterior choanal atresia syndrome	PTPN14	Lymphedema-posterior choanal atresia syndrome	2
99429	Complete androgen insensitivity syndrome	AR	Complete androgen insensitivity syndrome	2
592574	Menke-Hennekam syndrome	CREBBP	Menke-Hennekam syndrome	2
592564	GNAO1-related developmental delay-seizures-movement disorder spectrum	GNAO1	GNAO1-related developmental delay-seizures-movement disorder spectrum	2
592570	TRAF7-associated heart defect-digital anomalies-facial dysmorphism-motor and speech delay syndrome	TRAF7	TRAF7-associated heart defect-digital anomalies-facial dysmorphism-motor and speech delay syndrome	2
589905	PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome	PHIP	PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome	2
589856	Choanal atresia-athelia-hypothyroidism-delayed puberty-short stature syndrome	KMT2D	Choanal atresia-athelia-hypothyroidism-delayed puberty-short stature syndrome	2
99749	Kostmann syndrome	HAX1	Kostmann syndrome	2
99731	Isolated sulfite oxidase deficiency	SUOX	Isolated sulfite oxidase deficiency	2
99741	King-Denborough syndrome	RYR1	King-Denborough syndrome	2
99742	Amish lethal microcephaly	SLC25A19	Amish lethal microcephaly	2
98813	Hypohidrotic ectodermal dysplasia with immunodeficiency	NFKBIA	Hypohidrotic ectodermal dysplasia with immunodeficiency	2
98811	Paroxysmal exertion-induced dyskinesia	PRRT2	Paroxysmal exertion-induced dyskinesia	2
98807	Primary dystonia, DYT13 type	DYT13	Primary dystonia, DYT13 type	2
589608	Linear hypopigmentation and craniofacial asymmetry with acral, ocular and brain anomalies	RHOA	Linear hypopigmentation and craniofacial asymmetry with acral, ocular and brain anomalies	2
589595	Mixed phenotype acute leukemia with t(v;11q23.3)	KMT2A	Mixed phenotype acute leukemia with t(v;11q23.3)	2
98869	Congenital dyserythropoietic anemia type I	CDIN1	Congenital dyserythropoietic anemia type I	2
596753	VEXAS syndrome	UBA1	VEXAS syndrome	2
93606	Nephrogenic syndrome of inappropriate antidiuresis	AVPR2	Nephrogenic syndrome of inappropriate antidiuresis	2
93599	Primary hyperoxaluria type 2	GRHPR	Primary hyperoxaluria type 2	2
93409	Brachydactyly-syndactyly, Zhao type	HOXD13	Brachydactyly-syndactyly, Zhao type	2
96147	Kleefstra syndrome due to 9q34 microdeletion	EHMT1	Kleefstra syndrome due to 9q34 microdeletion	2
93561	ALys amyloidosis	LYZ	ALys amyloidosis	2
93474	Scheie syndrome	IDUA	Scheie syndrome	2
93476	Hurler-Scheie syndrome	IDUA	Hurler-Scheie syndrome	2
599373	STXBP1-related encephalopathy	STXBP1	STXBP1-related encephalopathy	2
93405	Syndactyly type 4	LMBR1	Syndactyly type 4	2
93406	Syndactyly type 5	HOXD13	Syndactyly type 5	2
93358	Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	DDR2	Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	2
93600	Primary hyperoxaluria type 3	HOGA1	Primary hyperoxaluria type 3	2
93357	SPONASTRIME dysplasia	TONSL	SPONASTRIME dysplasia	2
93372	Familial hypocalciuric hypercalcemia type 1	CASR	Familial hypocalciuric hypercalcemia type 1	2
93396	Brachydactyly type A2	BMPR1B	Brachydactyly type A2	2
93921	Schwannomatosis	LZTR1	Schwannomatosis	2
93952	X-linked intellectual disability, Hedera type	ATP6AP2	X-linked intellectual disability, Hedera type	2
93947	X-linked intellectual disability, Golabi-Ito-Hall type	PQBP1	X-linked intellectual disability, Golabi-Ito-Hall type	2
93946	Hamel cerebro-palato-cardiac syndrome	PQBP1	Hamel cerebro-palato-cardiac syndrome	2
589618	Dystonia 28	KMT2B	Dystonia 28	2
589534	Mixed phenotype acute leukemia with t(9;22)(q34.1;q11.2)	KMT2A	Mixed phenotype acute leukemia with t(9;22)(q34.1;q11.2)	2
98768	Spinocerebellar ataxia type 13	KCNC3	Spinocerebellar ataxia type 13	2
589527	Spinocerebellar ataxia type 45	FAT2	Spinocerebellar ataxia type 45	2
98975	Congenital hereditary endothelial dystrophy type I	OVOL2	Congenital hereditary endothelial dystrophy type I	2
99014	X-linked Charcot-Marie-Tooth disease type 5	PRPS1	X-linked Charcot-Marie-Tooth disease type 5	2
99015	Spastic paraplegia type 2	PLP1	Spastic paraplegia type 2	2
585877	B-lymphoblastic leukemia/lymphoma with recurrent genetic abnormality	HLA-C	B-lymphoblastic leukemia/lymphoma with recurrent genetic abnormality	2
99027	Adult-onset autosomal dominant leukodystrophy	LMNB1	Adult-onset autosomal dominant leukodystrophy	2
98676	Autosomal recessive isolated optic atrophy	MCAT	Autosomal recessive isolated optic atrophy	2
98791	Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16	HBA1	Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16	2
98806	Primary dystonia, DYT6 type	THAP1	Primary dystonia, DYT6 type	2
98805	Primary dystonia, DYT4 type	TUBB4A	Primary dystonia, DYT4 type	2
98784	Autosomal dominant nocturnal frontal lobe epilepsy	CABP4	Autosomal dominant nocturnal frontal lobe epilepsy	2
98764	Spinocerebellar ataxia type 27	FGF14	Spinocerebellar ataxia type 27	2
98763	Spinocerebellar ataxia type 14	PRKCG	Spinocerebellar ataxia type 14	2
98766	Spinocerebellar ataxia type 5	SPTBN2	Spinocerebellar ataxia type 5	2
98762	Spinocerebellar ataxia type 12	PPP2R2B	Spinocerebellar ataxia type 12	2
98772	Spinocerebellar ataxia type 19/22	KCND3	Spinocerebellar ataxia type 19/22	2
98771	Spinocerebellar ataxia type 18	IFRD1	Spinocerebellar ataxia type 18	2
98773	Spinocerebellar ataxia type 21	TMEM240	Spinocerebellar ataxia type 21	2
98970	Fleck corneal dystrophy	PIKFYVE	Fleck corneal dystrophy	2
98969	Macular corneal dystrophy	CHST6	Macular corneal dystrophy	2
98967	Schnyder corneal dystrophy	UBIAD1	Schnyder corneal dystrophy	2
98912	Late-onset distal myopathy, Markesbery-Griggs type	LDB3	Late-onset distal myopathy, Markesbery-Griggs type	2
589547	GRIN2B-related developmental delay, intellectual disability and autism spectrum disorder	GRIN2B	GRIN2B-related developmental delay, intellectual disability and autism spectrum disorder	2
589442	Short stature-skeletal dysplasia-retinal degeneration-intellectual disability-sensorineural hearing loss syndrome	PISD	Short stature-skeletal dysplasia-retinal degeneration-intellectual disability-sensorineural hearing loss syndrome	2
589435	Spondylometaphyseal dysplasia-corneal dystrophy syndrome	PLCB3	Spondylometaphyseal dysplasia-corneal dystrophy syndrome	2
589522	Spinocerebellar ataxia type 46	PLD3	Spinocerebellar ataxia type 46	2
589515	PUM1-associated developmental disability-ataxia-seizure syndrome	PUM1	PUM1-associated developmental disability-ataxia-seizure syndrome	2
98902	Amish nemaline myopathy	TNNT1	Amish nemaline myopathy	2
98890	Early-onset X-linked optic atrophy	OPA2	Early-onset X-linked optic atrophy	2
98908	Neutral lipid storage myopathy	PNPLA2	Neutral lipid storage myopathy	2
98973	Posterior polymorphous corneal dystrophy	GRHL2	Posterior polymorphous corneal dystrophy	2
98934	Huntington disease-like 2	JPH3	Huntington disease-like 2	2
98920	Spinal muscular atrophy with respiratory distress type 1	IGHMBP2	Spinal muscular atrophy with respiratory distress type 1	2
98949	Complete cryptophthalmia	FREM2	Complete cryptophthalmia	2
98957	Gelatinous drop-like corneal dystrophy	TACSTD2	Gelatinous drop-like corneal dystrophy	2
98954	Meesmann corneal dystrophy	KRT3	Meesmann corneal dystrophy	2
98961	Reis-Bücklers corneal dystrophy	TGFBI	Reis-Bücklers corneal dystrophy	2
98960	Thiel-Behnke corneal dystrophy	TGFBI	Thiel-Behnke corneal dystrophy	2
93269	Short rib-polydactyly syndrome, Majewski type	NEK1	Short rib-polydactyly syndrome, Majewski type	2
528091	Hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome	LARS2	Hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome	2
497764	Spinocerebellar ataxia type 43	MME	Spinocerebellar ataxia type 43	2
59306	McLeod neuroacanthocytosis syndrome	XK	McLeod neuroacanthocytosis syndrome	2
65282	Carvajal syndrome	DSP	Carvajal syndrome	2
65285	Lhermitte-Duclos disease	PTEN	Lhermitte-Duclos disease	2
65287	Beta-ureidopropionase deficiency	UPB1	Beta-ureidopropionase deficiency	2
65288	Permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome	PTF1A	Permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome	2
65748	Multiple self-healing squamous epithelioma	TGFBR1	Multiple self-healing squamous epithelioma	2
369840	TRAPPC11-related limb-girdle muscular dystrophy R18	TRAPPC11	TRAPPC11-related limb-girdle muscular dystrophy R18	2
65759	Carpenter syndrome	RAB23	Carpenter syndrome	2
562509	Heme oxygenase-1 deficiency	HMOX1	Heme oxygenase-1 deficiency	2
64752	Hereditary sensory and autonomic neuropathy type 5	NGF	Hereditary sensory and autonomic neuropathy type 5	2
562528	Congenital limbs-face contractures-hypotonia-developmental delay syndrome	NALCN	Congenital limbs-face contractures-hypotonia-developmental delay syndrome	2
562559	Anterior maxillary protrusion-strabismus-intellectual disability syndrome	SOBP	Anterior maxillary protrusion-strabismus-intellectual disability syndrome	2
562569	TMEM94-associated congenital heart defect-facial dysmorphism-developmental delay syndrome	TMEM94	TMEM94-associated congenital heart defect-facial dysmorphism-developmental delay syndrome	2
64280	Childhood absence epilepsy	CACNA1H	Childhood absence epilepsy	2
63442	Angel-shaped phalango-epiphyseal dysplasia	GDF5	Angel-shaped phalango-epiphyseal dysplasia	2
63273	Distal myopathy with posterior leg and anterior hand involvement	FLNC	Distal myopathy with posterior leg and anterior hand involvement	2
60040	Megalencephaly-capillary malformation-polymicrogyria syndrome	PIK3CA	Megalencephaly-capillary malformation-polymicrogyria syndrome	2
